A18XFOKU5G1OL1_a.mp4	IR	it's in the Middle East<br>it looks like a z<br>looks like a z<br>it's in the Middle East
A18XFOKU5G1OL1_a.mp4	SY	it's in the Middle East<br>a small country<br>looks like a little small country<br>nothing special<br>east of Iraq<br>it's east of Iraq<br>looks like a a blob<br>it's east of Iraq<br>it touches the sea<br>it's near Lebanon
A18XFOKU5G1OL1_a.mp4	ET	it's in Africa<br>it's almost on the East Coast<br>looks like a shoe
A18XFOKU5G1OL1_a.mp4	IQ	it's in the Middle East<br>is its in the Middle East<br>it's in the Middle East<br>it's north of Saudi Arabia<br>it's south of Turkey
A18XFOKU5G1OL1_a.mp4	UA	it's south of the Belarus<br>it's north of the Republic of Moldova<br>it's north of Romania<br>it's west of Russia<br>it looks like a z
A18XFOKU5G1OL1_a.mp4	LY	it's the middle of Africa<br>on the North<br>touches the sea<br>looks like a a u
A18XFOKU5G1OL1_a.mp4	GY	it's right next to the one you didn't know before either Bolivarian Republic of Venezuela<br>it looks like a a cross
A18XFOKU5G1OL1_a.mp4	AF	it's next to Iraq<br>it borders Pakistan<br>it borders Tajikistan<br>it looks like a circle
A1GKD3NG1NNHRP_b.mp4	GY	this is in South America<br>in the upper part<br>but towards the right<br>above<br>little tiny country<br>not real tiny<br>to the left of
A1GKD3NG1NNHRP_b.mp4	SS	Africa<br>at the top of<br>the tongue<br>doesn't look like anything familiar<br>on<br>above<br>a really big<br>one of the biggest ones<br>Africa<br>in the top<br>so go up up and to the right a little bit
A1GKD3NG1NNHRP_b.mp4	IR	above<br>below<br>and to the left<br>large<br>below
A1GKD3NG1NNHRP_b.mp4	ET	Africa<br>to the very top<br>almost the very it is the very top<br>Africa<br>on the far right<br>but not the farthest right<br>to the left of<br>it looks like a<br>it's pointy on the right it's rounded on the left
A1GKD3NG1NNHRP_b.mp4	OM	to the right of<br>at the bottom<br>and kind of to the right<br>of Saudi Arabia
A1GKD3NG1NNHRP_b.mp4	VE	in<br>South America<br>it's at the top<br>almost the very top of<br>South America<br>I can't really tell what it looks like<br>it is to the right of Columbia
A1GKD3NG1NNHRP_b.mp4	PK	above and to the left<br>of India
A1GKD3NG1NNHRP_b.mp4	ZW	the tongue<br>the bottom of the<br>tongue of Africa<br>kind of small<br>not at the very bottom<br>above the very bottom<br>Africa<br>to the right all pointy on the left
A1GKD3NG1NNHRP_b.mp4	DE	this is in Europe<br>to the right of France<br>across the ocean the Atlantic<br>across the ocean the Atlantic<br>Canada<br>kind of like a tree with a big fat trunk
A1GKD3NG1NNHRP_b.mp4	SO	Africa<br>farthest right<br>state in Africa
A1GKD3NG1NNHRP_b.mp4	IQ	above Saudi Arabia<br>at the top of<br>a little to the right<br>kind of like a foot<br>with a weird heel
A1GKD3NG1NNHRP_b.mp4	SA	to the right of Africa
A1GKD3NG1NNHRP_b.mp4	ES	roundish country called XXX
A1GKD3NG1NNHRP_b.mp4	FR	above and to the right of Spain<br>a star
A1GKD3NG1NNHRP_b.mp4	TD	to the right of
A1GKD3NG1NNHRP_b.mp4	TH	almost in the middle<br>looks like a bird with wings<br>or a V<br>fat<br>it's
A10XW6SNPNQX16_a.mp4	LY	go down to the next little<br>it's directly underneath there<br>it kind of looks like a heart shape the top of the<br>next little continent there
A10XW6SNPNQX16_a.mp4	IR	in the same kind of area go over to the right a little bit<br>if you go over across the water a little bit up to the top a little just a tad bit you'll see Islamic Republic of XXX
A10XW6SNPNQX16_a.mp4	SA	go over one two<br>to the right<br>two little boxes over<br>you'll see XXX
A10XW6SNPNQX16_a.mp4	FR	it's attached to we're going to XXX<br>if you go to Italy<br>go towards the top of the I call it the boot over to the left a little bit<br>it's like a<br>a funny little Splat shape if I were to have a guess flat pointy almost like a funny looking shape star
A10XW6SNPNQX16_a.mp4	VE	towards the top you'll see three little to real tiny squares<br>or to the left
A10XW6SNPNQX16_a.mp4	GY	and then it looks like a little stick figure so to speak like a person shaped
A10XW6SNPNQX16_a.mp4	VN	we're going to go down into China<br>you'll see a real small skinny<br>looks like a backwards L shape wrapped underneath<br>go towards the South while you're at China<br>go to the South go downwards<br>it's like a backwards L shape it wraps around all the little
A10XW6SNPNQX16_a.mp4	IQ	if you go up a little it's a funny little shape it's kind of round<br>it's right above Saudi Arabia to the right a tad bit
A10XW6SNPNQX16_a.mp4	YE	go down<br>there's two little cities in the very bottom of Saudi Arabia<br>going to click on the XXX<br>to the left
A10XW6SNPNQX16_a.mp4	MG	go down towards the water it's a little Island by itself
A10XW6SNPNQX16_a.mp4	MZ	go over to the left the first one you click on should be xxx<br>XXX
A10XW6SNPNQX16_a.mp4	ZW	go over to the left one more time and you'll see XXX<br>it looks like a circle<br>funny looking shape
A10XW6SNPNQX16_a.mp4	ZM	directly above that<br>you'll see a funny looking shape that looks like a very very funny looking heart<br>go back to where XXX was
A10XW6SNPNQX16_a.mp4	CD	you're going to go up one more<br>you're going to go up one more<br>should say the<br>from Zimbabwe from Zambia you're going to go directly up one state<br>the demonic very big in the middle<br>the biggest one<br>right in the middle of the map
A10XW6SNPNQX16_a.mp4	CF	if you go up one more it says the central African Republic<br>if you go up one more above where you're at from the Democratic Republic of the Congo
A11Q8U6QTT8KGF_a.mp4	ID	above Australia<br>to the north of Australia<br>a group of islands
A11Q8U6QTT8KGF_a.mp4	PK	a country to the northwest of India
A11Q8U6QTT8KGF_a.mp4	IT	looks like a boot<br>just above the tip of Africa
A11Q8U6QTT8KGF_a.mp4	LY	just below Italy<br>on the other side of the Mediterranean<br>to the west of Egypt<br>to the west of Egypt<br>it is to the east of Algeria<br>it is right next to Tunisia<br>it is to the north of Chad
A11Q8U6QTT8KGF_a.mp4	BO	to the west of Brazil<br>to the northeast of Chile<br>it's to the Northwest of Paraguay<br>on the South American continent<br>it is to the east of Peru<br>below Brazil
A11Q8U6QTT8KGF_a.mp4	NP	to the south of China<br>and the north of India<br>it borders India and China and Bangladesh<br>a tiny strip
A11Q8U6QTT8KGF_a.mp4	GY	on the South American continent to the east<br>to the north it's north of Brazil<br>it's to the it is to the west of Bolivia or of Venezuela<br>it looks like a small statue XXX
A11Q8U6QTT8KGF_a.mp4	AT	south of the Czech Republic<br>XXX is bordered by Hungary Slovakia Czech Republic and Germany
A11Q8U6QTT8KGF_a.mp4	SO	borders the Indian Ocean<br>it is south of Yemen<br>and it is east of Ethiopia<br>on the African continent<br>it looks like a upside down check mark
A11Q8U6QTT8KGF_a.mp4	PG	just to the north of Australia<br>it borders which shares the same continent as Indonesia
A11Q8U6QTT8KGF_a.mp4	ZM	southern part of Africa<br>to the West is Angola<br>and to the east is Malawi<br>to the north is Congo<br>and to the South is Botswana<br>it is to the north<br>to the South is Zimbabwe<br>two small circles with connected by a bar
A11Q8U6QTT8KGF_a.mp4	KZ	to the south of Russia<br>it is bordered by Russia Mongolia and China mostly<br>to the South is Uzbekistan and Kyrgyzstan<br>but kind of like a tree sideways
A11Q8U6QTT8KGF_a.mp4	FI	up towards the Arctic Circle<br>it is of the three islands that are there it is the third one<br>so it has Sweden to the West<br>and Norway to the West<br>and it is bordered by Russia on the east
A11Q8U6QTT8KGF_a.mp4	JP	to the south of the Rus- Russian Federation<br>it is in the Pacific Ocean<br>is an island chain<br>like a thin strip of ripped paper
A13KMWHXNI4C12_a.mp4	ID	that's north of Australia<br>the location is north of Australia and<br>south of Malaysia
A13KMWHXNI4C12_a.mp4	PK	it's left of India<br>left of India<br>and right<br>of Afghanistan
A13KMWHXNI4C12_a.mp4	LY	it's north of Chad<br>in Africa<br>look at the top of Africa<br>on the right of Algeria<br>to the left of Egypt<br>to the left of Egypt
A13KMWHXNI4C12_a.mp4	IT	it looks like a shoe
A13KMWHXNI4C12_a.mp4	BO	it's to the west of Brazil<br>it looks like a<br>irregularly shaped triangle
A13KMWHXNI4C12_a.mp4	NP	it's between India and China<br>it looks like<br>a little line<br>horizontal line
A13KMWHXNI4C12_a.mp4	GY	it's north of Brazil<br>it looks like a peanut<br>South America
A13KMWHXNI4C12_a.mp4	AT	it's above Italy on the right
A13KMWHXNI4C12_a.mp4	SO	it's the point sticking out<br>on the right<br>of Africa<br>it is right of Ethiopia<br>and it borders the ocean
A13KMWHXNI4C12_a.mp4	PG	it's above Australia<br>it's to the right of Indonesia<br>and north of Australia
A13KMWHXNI4C12_a.mp4	ZM	it's closer to the south of Africa<br>it's right of Angola<br>it's north of Zimbabwe<br>and then<br>go to the country on the right and that's Zam XXX<br>it looks like a pancreas
A13KMWHXNI4C12_a.mp4	AO	look at the left side of Africa<br>there is a country<br>two countries<br>the second country above South Africa
A13KMWHXNI4C12_a.mp4	KZ	it is bordering China on the left<br>it's north of Uzbekistan<br>and and south of Russia
A13KMWHXNI4C12_a.mp4	FI	it's to the right of Sweden<br>it's to the left of Russia<br>but near the North<br>it looks like a boot
A1BSL1VC7PQR04_a.mp4	LY	west of Egypt\n\n<br>west of Egypt<br>it's in Africa<br>the Mediterranean Sea from Italy<br>right next to Egypt
A1BSL1VC7PQR04_a.mp4	ID	north of Australia<br>west of Papua New Guinea<br>south of Malaysia
A1BSL1VC7PQR04_a.mp4	PK	west of India
A1BSL1VC7PQR04_a.mp4	NP	south of China<br>north of India<br>right between the two<br>it's between India and China<br>it's a small country<br>nested right between India<br>and China<br>it's on the Southwest border of China and Northeast border of India
A1BSL1VC7PQR04_a.mp4	GY	it's in South America<br>north of Brazil<br>to the right of Venezuela<br>it's got a top and then two legs and then a a bottom<br>right and left in the bottom
A1BSL1VC7PQR04_a.mp4	AT	north of Italy<br>south of Germany<br>south of the Czech Republic<br>to the left of Hungary<br>right of Switzerland<br>to the left of Hungary
A1BSL1VC7PQR04_a.mp4	SO	easternmost point of Africa pointing out into the ocean<br>across from Yemen
A1BSL1VC7PQR04_a.mp4	PG	north of Australia<br>to the right of Indonesia
A1BSL1VC7PQR04_a.mp4	ZM	southern part of Africa<br>about two countries above South Africa<br>to the right of Angola<br>it's south of Congo<br>north of South Africa<br>right next to Mozambique<br>the southern part of Africa<br>with a little bit of another country kind of almost cutting it in half
A1BSL1VC7PQR04_a.mp4	KZ	south of Russia<br>right next to China<br>directly south of Russia<br>it's basically touching Mongolia<br>it is next to the two bodies of water in Asia
A1BSL1VC7PQR04_a.mp4	FI	it's in the northern part of Europe<br>all those three countries are next to the Atlantic Ocean<br>it touches as well as you know Sweden<br>it also touches Russia<br>there is a slim part of it that touches Norway<br>it also touches Norway<br>three countries up to the north<br>east of the UK
A1BSL1VC7PQR04_a.mp4	JP	it's the big island<br>to the right of Russia Russia and China
A1BSL1VC7PQR04_a.mp4	NG	it's touching the Atlantic Ocean
A1KA64FR47O9FS_a.mp4	PL	it is in Eastern Europe<br>west of Russia<br>north of Africa<br>south of Sweden<br>it is shaped kind of like a squarish it's got a square shape ish<br>squarish<br>it's got a square shape ish<br>west of Germany<br>Eastern Europe
A1KA64FR47O9FS_a.mp4	KP	north of Japan<br>it is west of China<br>kind of looks like a bird sitting on a post with the post would be South Korea
A1KA64FR47O9FS_a.mp4	FR	it is Eastern Europe<br>it is south of the United Kingdom<br>north of Africa<br>kind of looks like a a head with a nose sticking out into the Atlantic Ocean
A1KA64FR47O9FS_a.mp4	IR	it's in the Middle East<br>it's south of Russia<br>and it looks like a little bit like the letter U I guess<br>a little bit like the letter U<br>it's right next to Saudi Arabia<br>it's right next to Iraq<br>south of Russia<br>Northwest of Africa
A1KA64FR47O9FS_a.mp4	LY	which is North Africa<br>North Africa in the center of Northern Africa<br>looks kind of like an ice cream cone with the ice cream falling out to the left of it
A1KA64FR47O9FS_a.mp4	TR	just Northeast of that that's XXX<br>it looks like a rectangle<br>XXX's the rectangle shape country
A1KA64FR47O9FS_a.mp4	ZW	it is South Africa and<br>Africa<br>the South part of Africa<br>there is a snowball looking country it's circle like
A1KA64FR47O9FS_a.mp4	OM	it is on the western side of the Middle East<br>it is shaped kind of looks like a face that's looking into<br>looking into the Indian Ocean<br>with the nose kind of looking into the Indian Ocean<br>right next to Yemen and Saudi Arabia
A1KA64FR47O9FS_a.mp4	CD	it's the biggest country in Africa
A1KA64FR47O9FS_a.mp4	SO	on the Eastern side of Africa<br>if you look at Africa on the Eastern side<br>there's a very thin country<br>it looks kind of like it's got a duckbill<br>and a little belly or looks like a seahorse kind of
A1KA64FR47O9FS_a.mp4	SY	so then if you go a little north of there I think that's XXX<br>to the west of Iraq<br>it's to the northeast of Egypt<br>it's below Russia<br>kind of has like a bird's beak look to it<br>it's south of Turkey
A1KA64FR47O9FS_a.mp4	TD	right south of Libya so right in the middle of the top middle is XXX<br>it kind of looks like a face<br>again it's looking towards the United States<br>now if that we are looking at XXX<br>blew it's nose you would see
A1KA64FR47O9FS_a.mp4	UA	right next to Russia to the left of it is the XXX<br>looks like a spaceship
A1QA856X8I7GIZ_a.mp4	ID	it's south of China and south of India<br>it's one of the kind of islands<br>that is above Australia
A1QA856X8I7GIZ_a.mp4	PK	it's a little bit to the left of China<br>to the upper left of India<br>it's like a middle continent or a middle country<br>it's like a sliver<br>in between India and Afghanistan
A1QA856X8I7GIZ_a.mp4	LY	on the African continent<br>it's at the very top<br>next to Algeria<br>kind of underneath Tunisia<br>and just to the left of Egypt<br>blob<br>it has two perfectly straight lines and then it has some wiggly like curved ones<br>it's at the top of Africa near the middle<br>by Italy<br>actually just a little bit down from Italy<br>if you go from Italy and you go straight down
A1QA856X8I7GIZ_a.mp4	BO	it's just to the left of Brazil<br>South American continent<br>it's down from Mexico<br>it's to the left of Brazil<br>and to the south of Peru<br>to the North of Paraguay<br>it's north of Argentina<br>the South American continent<br>to the left so to the west of Brazil<br>and to the north of Argentina
A1QA856X8I7GIZ_a.mp4	AR	the biggest
A1QA856X8I7GIZ_a.mp4	NP	it is south of China<br>north of India<br>it's like a little tiny sliver<br>it's long looks like a really short noodle or something
A1QA856X8I7GIZ_a.mp4	IN	on that continent comes down kind of it like a spike out into the ocean and there's a little teeny tiny little<br>Island next to it
A1QA856X8I7GIZ_a.mp4	GY	it is north of Brazil<br>kinda looks like a person standing with their arms up
A1QA856X8I7GIZ_a.mp4	AT	to the north East of Italy<br>it is west of Hungary<br>it's like right next to Hungary
A1QA856X8I7GIZ_a.mp4	SO	XXX is on the African continent<br>continent they come in contact with that country is XXX<br>it's on the African continent<br>go from India and go Southwest<br>when you hit the African continent the country that you're going to hit right there on the edge is XXX
A1QA856X8I7GIZ_a.mp4	PG	it is to the Northeast of Australia
A1QA856X8I7GIZ_a.mp4	ZM	okay so go Southwest<br>Southwest<br>like a bra<br>like a girl's bra
A1QA856X8I7GIZ_a.mp4	KZ	it's to the north west of China<br>it's not Mongolia<br>it is south of the Russian Federation<br>and west of Mongolia<br>Northwest of China
A1QA856X8I7GIZ_a.mp4	FI	go north Russian Federation<br>North West of the Russian Federation<br>to the east of Sweden<br>in between Sweden and the Russian Federation
A1QA856X8I7GIZ_a.mp4	JP	on the opposite side of the Russian Federation<br>to the east Southeast<br>of the Russian Federation
A1SLJKNSNHOJRN_a.mp4	SS	that's right under and then a little small one right under that one and that XXX<br>then a little small one<br>maybe kind of like a seahorse that's on its back with its nose pointed up
A1SLJKNSNHOJRN_a.mp4	DE	and then the next big one over from that one is XXX<br>then the next big one over from that one is XXX
A1SLJKNSNHOJRN_a.mp4	GY	you see it to the right of it is XXX<br>XXX kind of looks like it's a little vertical<br>and it's above Brazil too<br>kind of looks like a cross like a fat cross
A1SLJKNSNHOJRN_a.mp4	LA	if you go all the way to the coast of where China hits the water and you go south<br>the one to the left of Vietnam is this XXX people Democratic Republic<br>it's stretched<br>kind of looks maybe like a palm tree in a weird way
A1SLJKNSNHOJRN_a.mp4	PL	which is to the right of Germany<br>go East of Germany<br>the country that connects to Germany<br>that's big right next to it
A1SLJKNSNHOJRN_a.mp4	AF	to the west of Pakistan its neighbor is XXX<br>but it's the country that's in between Iran and Pakistan<br>like a wing of an Angel
A1SLJKNSNHOJRN_a.mp4	IR	it's if you go too far you're in XXX
A1SLJKNSNHOJRN_a.mp4	VN	next to the water
A1SLJKNSNHOJRN_a.mp4	OM	XXX is the one to the right
A1SLJKNSNHOJRN_a.mp4	ZM	the one above those<br>kind of looks like I may be a fetus<br>the one that can look like a fetus on it's back
A1SLJKNSNHOJRN_a.mp4	TD	and it kinda looks like a face that's pointed to the west
A1SLJKNSNHOJRN_a.mp4	LY	which is the one above Chad<br>in Africa
A1SLJKNSNHOJRN_a.mp4	ZW	which is the one that's a below Zambia
A1SNC8UL8YFRH5_a.mp4	ID	it is north of Australia<br>it is directly south of Malaysia
A1SNC8UL8YFRH5_a.mp4	PK	of India
A1SNC8UL8YFRH5_a.mp4	LY	west of Egypt<br>east of Algeria<br>it is south of Italy<br>it's sort of a sort of like a square<br>a wedge in it<br>its bordering the Mediterranean
A1SNC8UL8YFRH5_a.mp4	BO	it is west of Brazil<br>isn't touching the ocean<br>its landlocked<br>sort of on the left side<br>its north of Chile and Argentina Uruguay<br>it sort of looks like a triangle<br>its the third one left<br>uh to the right of XXX
A1SNC8UL8YFRH5_a.mp4	NP	it's a small sliver<br>which is north of India<br>and south of China<br>to the left of bhutan<br>between India and China<br>the sliver<br>it's longer east to west
A1SNC8UL8YFRH5_a.mp4	GY	it's north of Brazil
A1SNC8UL8YFRH5_a.mp4	AT	directly south of germany<br>it is also uh south of the Czech Republic<br>it is north of italy
A1SNC8UL8YFRH5_a.mp4	SO	east of Ethiopia<br>north Madagascar<br>strictly North<br>east side of Africa<br>pointing out<br>sort of jutting out
A1SNC8UL8YFRH5_a.mp4	PG	directly east of Indonesia
A1SNC8UL8YFRH5_a.mp4	ZM	of Africa<br>it is north of South Africa<br>XXX is directly north of zimbabwe<br>there two parts to it there's a like a circle so the the uh connecting part is much smaller
A1SNC8UL8YFRH5_a.mp4	ZW	directly north of South Africa
A1SNC8UL8YFRH5_a.mp4	KZ	so it is south of Russia<br>North West of China<br>longer<br>it's touching two bodies of water here
A1SNC8UL8YFRH5_a.mp4	FI	uh east of Sweden<br>directly west of Russia<br>northern part of Europe
A1SNC8UL8YFRH5_a.mp4	JP	in island Nation<br>it is east of China
A1SNC8UL8YFRH5_a.mp4	NG	of Africa<br>touching
A1XATJA7ENOGWB_a.mp4	ID	southwest Asia southeast Asia<br>capital is Jakarta<br>below Russia<br>below south of Korea<br>in-between Russia and Australia
A1XATJA7ENOGWB_a.mp4	PK	capital is Islamabad
A1XATJA7ENOGWB_a.mp4	FR	looks like a boot
A1XATJA7ENOGWB_a.mp4	LY	northern part of Africa<br>capital is Tripoli<br>Northern Africa
A1XATJA7ENOGWB_a.mp4	BO	it's in South America<br>almost to the west
A1XATJA7ENOGWB_a.mp4	IN	capital is New Delhi<br>borders China
A1XATJA7ENOGWB_a.mp4	NP	very small<br>very small<br>just north of India<br>small piece of land<br>in-between India and China
A1XATJA7ENOGWB_a.mp4	GY	capital Georgetown<br>northern part of South America<br>small piece of land in the center<br>South America in the northern part<br>just north of Brazil
A1XATJA7ENOGWB_a.mp4	IT	capital is Rome<br>central part of Europe<br>central part of Europe
A1XATJA7ENOGWB_a.mp4	SO	eastern part of Africa<br>Capital Mogadishu<br>borders Kenya<br>borders Ethiopia<br>small piece of land<br>border of the ocean<br>eastern South Africa
A1XATJA7ENOGWB_a.mp4	PG	north of Australia
A1XATJA7ENOGWB_a.mp4	ZM	southern portion of South Africa<br>borders Zimbabwe<br>borders Democratic Republic of Congo<br>borders Botswana<br>XXX is in the bottom portion of South Africa<br>small piece of land in the middle<br>the center of southern South Africa
A1XATJA7ENOGWB_a.mp4	KZ	south of Russia
A1XATJA7ENOGWB_a.mp4	FI	south west northwest borders Russia
A2ADEPVGNNXNPA_a.mp4	VN	XXX is the country to the south of China<br>it's long and thin
A2ADEPVGNNXNPA_a.mp4	ZM	it is in the southern half of Africa<br>it looks like a u shape
A2ADEPVGNNXNPA_a.mp4	ET	it's a country in Africa<br>it is on the Eastern side<br>near the on the coast<br>it looks like Darth Vader's helmet
A2ADEPVGNNXNPA_a.mp4	EG	it's in North Africa<br>it looks like a square
A2ADEPVGNNXNPA_a.mp4	TR	it is in between Europe and Asia<br>it looks like a blanket<br>it is in Europe<br>it's on the Mediterranean<br>it looks like a rectangle
A2ADEPVGNNXNPA_a.mp4	VE	that is on the South America<br>it's in South America<br>it's on the Northern end of South America<br>it looks like a wig
A2ADEPVGNNXNPA_a.mp4	LY	it is just to the west of Egypt
A2ADEPVGNNXNPA_a.mp4	DE	it is in Europe<br>it's a country in the middle of Europe<br>it looks like a blob<br>it's in the middle
A2ADEPVGNNXNPA_a.mp4	IR	it looks like a blob
A2ADEPVGNNXNPA_a.mp4	ZW	it is in the South of Africa<br>looks like a circle
A2ADEPVGNNXNPA_a.mp4	GY	it's the small country<br>South America<br>it's very small<br>like a small human
A2ADEPVGNNXNPA_a.mp4	TD	it looks like a hat
A2ADEPVGNNXNPA_a.mp4	PK	it is in Asia<br>it is in Asia<br>it is to the north of India<br>to the Northwest of India
A2ADEPVGNNXNPA_a.mp4	CU	it is an island<br>Central America<br>long and thin
A2ADEPVGNNXNPA_a.mp4	PL	it is to the east of Germany<br>it looks like a square<br>it is in the middle of Europe
A2ADEPVGNNXNPA_a.mp4	SY	it's in the Middle East<br>it's to the south of Turkey
A2CHDWKAYZ3P3E_a.mp4	ID	it's located to the north of Australia<br>it's located to the north of Australia
A2CHDWKAYZ3P3E_a.mp4	PK	it's located to the west of China<br>it's located to the northwest of India
A2CHDWKAYZ3P3E_a.mp4	LY	it's located in Africa<br>to the east of Algeria<br>it's located at the very top Center of Africa
A2CHDWKAYZ3P3E_a.mp4	BO	it's to the left and the center of South America<br>it's to the left of Brazil<br>it looks like a Square almost
A2CHDWKAYZ3P3E_a.mp4	NP	it's the small country<br>to the northeast of India<br>it's below and to the left of China<br>it's to the right of Pakistan<br>it looks like a small long rectangle<br>it looks like a small long rectangle
A2CHDWKAYZ3P3E_a.mp4	GY	it's at the top<br>Center of South America<br>it's above Brazil<br>it looks like a small cross
A2CHDWKAYZ3P3E_a.mp4	AT	it's located below Germany<br>XXX is located to the right or the northeast of Italy<br>it's to the left of Hungary
A2CHDWKAYZ3P3E_a.mp4	SO	it's near the center<br>all the way to the east of Africa<br>it's to the right of Ethiopia<br>if you go all the way to the right of Africa it's the furthest country to the right
A2CHDWKAYZ3P3E_a.mp4	PG	it's above the right side of Australia
A2CHDWKAYZ3P3E_a.mp4	ZM	it's in Africa<br>near the bottom of the continent<br>it's located above Botswana<br>it's located near the center of the bottom of Africa<br>it's to the left of Mozambique<br>it's three countries up from the bottom of Africa<br>it looks like an awkward shaped<br>egg with a split in the middle
A2CHDWKAYZ3P3E_a.mp4	KZ	it's located below the left side of Russia<br>it's to the northeast of China<br>it's the biggest country<br>to the northeast of China
A2CHDWKAYZ3P3E_a.mp4	FI	it's to the very left Northeast of<br>Russia<br>it looks like a unicorn almost<br>it's to the right of Sweden<br>if you look at Russia and go all the way over to the West<br>it's one of the larger con- countries<br>to the northwest
A2CHDWKAYZ3P3E_a.mp4	JP	it's to the far right of China<br>it's a small thin Island<br>all the way to the right of China
A2EPBSY0VPI38S_a.mp4	ID	it's right above Australia
A2EPBSY0VPI38S_a.mp4	PK	is right above India<br>it is right below Afghanistan
A2EPBSY0VPI38S_a.mp4	AF	it it is to the left of China
A2EPBSY0VPI38S_a.mp4	LY	it's the top of the continent of Africa<br>it is right next to Algeria<br>it is north of the country Sudan<br>it's shaped like a the bottom is shaped like a rectangle and the top is Jagged edges
A2EPBSY0VPI38S_a.mp4	DZ	which is on the continent of Africa
A2EPBSY0VPI38S_a.mp4	BO	it's in the country of it's in the country of South America<br>it's right in the middle<br>below Brazil
A2EPBSY0VPI38S_a.mp4	NP	it is to the left of China<br>a little skinny country shaped<br>country to the left of China<br>XXX is a small<br>it's to the left of China<br>it borders China and India
A2EPBSY0VPI38S_a.mp4	GY	it is at the top of South America<br>it is bordered by Venezuela and Brazil<br>it does border Brazil<br>it is long from top to bottom<br>skinny<br>and it's bordered by Venezuela Brazil the ocean and Suriname
A2EPBSY0VPI38S_a.mp4	AT	it's right below Germany<br>it's on the continent above Africa<br>it borders Poland Germany Italy
A2EPBSY0VPI38S_a.mp4	SO	it's on the continent of Africa<br>on the right hand side of Africa<br>it is bordered by the ocean<br>and Ethiopia<br>it's bordered by Kenya Ethiopia<br>and the ocean<br>it's on the continent of Africa<br>it is slender shaped with a v cut to the left side
A2EPBSY0VPI38S_a.mp4	PG	it's in the ocean<br>it's in the ocean<br>right above Australia
A2EPBSY0VPI38S_a.mp4	ZM	XXX it's in the continent of Africa<br>the southern part of Africa<br>it is bordered by Angola the Democratic Republic of the Congo Congo and Zimbabwe and Botswana also bordered by Malawi<br>shaped like a kidney bean
A2EPBSY0VPI38S_a.mp4	KZ	it's bordered by Russia and China and Mongolia and Uzbekistan<br>and it's right below -low Russia it's right below Russia<br>it is the one that's mid mid size shape and a lot of raggedy edges<br>and its border on the ocean
A2EPBSY0VPI38S_a.mp4	FI	XXX is bordered by Sweden and Russia and the ocean<br>a kidney bean
A2EPBSY0VPI38S_a.mp4	NG	XXX it's on the continent of Africa<br>on the east side of Africa<br>it is bordered by the ocean<br>and by the country Niger<br>and by the country Chad and by Cameroon
A2F9V69F6TZIAB_a.mp4	BR	it's in South America
A2F9V69F6TZIAB_a.mp4	CO	in the top left
A2F9V69F6TZIAB_a.mp4	IQ	it's south of Turkey<br>it's east of Syria Syrian Arab Republic<br>it's north of Saudi Arabia<br>it's by Iran<br>and then up north east of Saudi Arabia is XXX
A2F9V69F6TZIAB_a.mp4	SA	and then next to Africa you have XXX<br>that's the bigger country
A2F9V69F6TZIAB_a.mp4	YE	below Saudi Arabia is XXX
A2F9V69F6TZIAB_a.mp4	OM	a bean<br>it borders Saudi Arabia and Yemen
A2F9V69F6TZIAB_a.mp4	GY	it's in South America<br>it's above Brazil<br>there are three little countries and it is the one on the west of the three countries
A2F9V69F6TZIAB_a.mp4	CD	it's in Africa<br>it's kind of in the center of Africa<br>it's a big<br>splotch<br>in the central part of Africa
A2F9V69F6TZIAB_a.mp4	KP	it's above South Korea<br>it borders China<br>it's just a little country<br>east of China
A2F9V69F6TZIAB_a.mp4	PK	it's<br>on the Western border of India
A2F9V69F6TZIAB_a.mp4	UA	it's next to Russia<br>it is west of Russia<br>it is south of Belarus<br>it's north of Turkey<br>it's north of Turkey<br>and there is a sea between it and Turkey
A2F9V69F6TZIAB_a.mp4	IR	it is east of Iraq<br>it is west of Afghanistan
A2F9V69F6TZIAB_a.mp4	TH	it's east of Myanmar<br>it's north and west of Cambodia<br>it is west of Lao People's Democratic Republic<br>it's in a group of countries that are south of China<br>most of it is<br>a condensed blotch and then it kind of curves down to a little line<br>that connects to Malaysia
A2F9V69F6TZIAB_a.mp4	CM	XXX in Africa<br>east of Nigeria<br>it's on the Western coast<br>the continent of Africa<br>it's north of Gabon<br>it's west of Central African Republic<br>it borders Chad<br>it's on the west coast of Africa<br>it's near the Congo<br>it touches it touches Congo
A2F9V69F6TZIAB_a.mp4	SY	it's south of Turkey<br>it's south of turkey<br>it is north of Jordan<br>it borders Lebanon<br>it's actually east of Lebanon<br>it's<br>west of Iraq
A2F9V69F6TZIAB_a.mp4	DE	XXX is west of Poland<br>it's East of the Netherlands<br>it's east of Belgium<br>East of France<br>t's north of Switzerland<br>north of Austria
A2FZFVZYY4DJ7X_a.mp4	ID	south of Cambodia and Vietnam<br>continent of Australia
A2FZFVZYY4DJ7X_a.mp4	PK	it's in the middle<br>that's in the Middle East<br>between India and Afghanistan<br>it is also next to China<br>they are bordering the sea<br>it looks like a T-Rex
A2FZFVZYY4DJ7X_a.mp4	LY	XXX is on the north side of Africa<br>XXX is at the top of the African continent<br>right by the sea
